steps,return
60,-6818.038774320467
61,-6868.889131744795
62,-6882.900666665235
63,-6779.674672109444
64,-6867.636042439906
65,-6757.081330071574
66,-6830.790811209963
67,-6699.479888696447
68,-6745.748609049047
69,-6696.490588082233
70,-6695.979310060551
71,-6786.197260853098
72,-6754.749007945369
73,-6770.263266358308
74,-6786.213570468987
75,-6827.3819776693235
76,-6834.47246024738
